"f_proposer_index","f_slot","f_graffiti","f_pool_name"
261313,4154398,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
263354,4154400,"RP-GN v1.4.2 (SB)","rocket_pool"
261731,4154442,"RP-GN v1.4.2","rocket_pool"
332540,4154676,"RP-GL v1.4.2","rocket_pool"
267518,4154765,"RP-GL v1.4.2","rocket_pool"
402710,4154932,"RP-L v1.3.1 (SenseiNode.com)","rocket_pool"
329980,4155369,"Rocket Pool ⚡️Allnodes","rocket_pool"
302357,4155410,"RP-GP v1.4.2 (sushi)","rocket_pool"
354452,4155555,"Rocket Pool ⚡️Allnodes","rocket_pool"
302366,4155922,"Rocket Pool ⚡️Allnodes","rocket_pool"
271035,4156168,"Rocket Pool ⚡️Allnodes","rocket_pool"
395749,4156280,"RP-XT v1.4.2","rocket_pool"
313364,4156441,"RP-GN v1.4.2","rocket_pool"
267969,4156496,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
268568,4156707,"RP-GN v1.4.2","rocket_pool"
313016,4156777,"RP-GL v1.4.2","rocket_pool"
265535,4156803,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
275937,4156809,"RP-NN v1.4.2 (meek was here)","rocket_pool"
267431,4156826,"RP-NN v1.4.2","rocket_pool"
405412,4156915,"RP-GT v1.4.2 (grove_rat_305)","rocket_pool"
265557,4157126,"Rocket Pool ⚡️Allnodes","rocket_pool"
272081,4157164,"RP-GN v1.4.2","rocket_pool"
266928,4157231,"RP-XT v1.4.2","rocket_pool"
260627,4157533,"RP-BT v1.4.2 (binky bunnies)","rocket_pool"
399882,4157964,"RP-XT v1.4.2 (sacknet-rpl)","rocket_pool"
299510,4158003,"RP-GL v1.4.2","rocket_pool"
393437,4158012,"Rocket Pool ⚡️Allnodes","rocket_pool"
351982,4158138,"RP-L v1.4.2","rocket_pool"
275810,4157801,"RP-GN v1.4.2","rocket_pool"
388082,4157879,"RP-XL v1.4.2","rocket_pool"
293760,4157743,"Rocket Pool ⚡️Allnodes","rocket_pool"
295396,4158498,"RP-GN v1.4.2","rocket_pool"
332232,4158258,"RP-GL v1.4.2","rocket_pool"
272077,4158294,"RP-GN v1.4.2","rocket_pool"
300028,4158302,"RP-GT v1.4.2","rocket_pool"
355654,4158621,"RP-BL v1.4.2 (MuP BaM !!! <3)","rocket_pool"
271859,4158642,"Rocket Pool ⚡️Allnodes","rocket_pool"
350817,4158773,"Rocket Pool ⚡️Allnodes","rocket_pool"
331630,4158832,"RP-GL v1.4.2","rocket_pool"
313365,4158844,"RP-GN v1.4.2","rocket_pool"
327945,4158914,"RP-GL v1.4.2","rocket_pool"
400135,4158961,"RP-GL v1.4.2 (&#127795;)","rocket_pool"
330314,4159002,"RP-GN v1.4.2","rocket_pool"
282235,4159052,"RP-GL v1.4.2","rocket_pool"
306872,4159247,"RP-GN v1.4.2","rocket_pool"
313217,4159287,"RP-GL v1.4.2","rocket_pool"
403165,4159370,"Avado Teku","rocket_pool"
266929,4159489,"RP-XT v1.4.2","rocket_pool"
267544,4159512,"Lighthouse/v2.3.1-564d7da","rocket_pool"
334868,4159572,"*.*","rocket_pool"
295400,4159722,"RP-GN v1.4.2","rocket_pool"
264801,4159760,"RP-GL v1.4.2 (Rosa Maria)","rocket_pool"
311109,4159815,"RP-GL v1.4.2","rocket_pool"
402936,4159826,"RP-NT v1.4.2 (<3 Ali&Adrienne)","rocket_pool"
263686,4159864,"Rocket Pool ⚡️Allnodes","rocket_pool"
262166,4159884,"Rocket Pool ⚡️Allnodes","rocket_pool"
399485,4159953,"RP-XT v1.4.2","rocket_pool"
402927,4159995,"RP-GL v1.4.2","rocket_pool"
402293,4160026,"RP-XL v1.4.2","rocket_pool"
293613,4160134,"RP-L 1.3.0","rocket_pool"
278096,4160146,"RP-GT v1.4.2","rocket_pool"
325584,4160176,"RP-BL v1.4.2 (no rulers)","rocket_pool"
275801,4160183,"RP-GN v1.4.2","rocket_pool"
385781,4160338,"RP-BT v1.4.2","rocket_pool"
267009,4160414,"RP-GL v1.4.2","rocket_pool"
267693,4160421,"RP-GT v1.4.2 (|||)","rocket_pool"
293338,4160489,"Rocket Pool ⚡️Allnodes","rocket_pool"
334868,4160532,"*.*","rocket_pool"
324760,4160648,"RP-GN v1.4.2","rocket_pool"
271195,4160734,"Rocket Pool ⚡️Allnodes","rocket_pool"
289376,4160754,"RP-GL v1.4.2","rocket_pool"
268578,4160828,"RP-GT v1.4.2","rocket_pool"
281294,4160922,"RP-GT v1.4.2","rocket_pool"
399568,4160968,"RP-XT v1.4.2","rocket_pool"
327851,4161076,"RP-GN v1.4.2","rocket_pool"
355045,4161126,"Rocket Pool ⚡️Allnodes","rocket_pool"
267969,4161156,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
263905,4161320,"RP-GT v1.4.2","rocket_pool"
268813,4161398,"RP-GP v1.4.2","rocket_pool"
313761,4161428,"RP-NN v1.4.2 (meek was here)","rocket_pool"
268887,4161512,"RP-BN v1.4.2","rocket_pool"
260724,4161522,"RP-GL v1.4.2","rocket_pool"
278090,4161529,"RP-GT v1.4.2","rocket_pool"
330331,4161622,"RP-GN v1.4.2","rocket_pool"
267679,4161648,"RP-BN v1.4.2","rocket_pool"
270514,4161671,"Rocket Pool ⚡️Allnodes","rocket_pool"
260712,4161799,"RP-GP v1.4.2 (bholland.eth)","rocket_pool"
393626,4161919,"RP-GL v1.4.2","rocket_pool"
310498,4162034,"RP-GL v1.4.2","rocket_pool"
267806,4162048,"RP-NL v1.4.2","rocket_pool"
308932,4162096,"RP-GL v1.4.2","rocket_pool"
271862,4162204,"Rocket Pool ⚡️Allnodes","rocket_pool"
273574,4162312,"Rocket Pool ⚡️Allnodes","rocket_pool"
296724,4162356,"RP-GL v1.4.2 (RisaSoft)","rocket_pool"
272643,4162425,"RP-GL v1.4.2 (LSnode)","rocket_pool"
314365,4162528,"RP-GN v1.4.2","rocket_pool"
261371,4162589,"RP-GL v1.4.2 (boner4ever)","rocket_pool"
270141,4162778,"RP-GT v1.4.2","rocket_pool"
260584,4162929,"RP-GT v1.4.2 (Tricerastake)","rocket_pool"
269178,4163074,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
399521,4163102,"RP-XT v1.4.2","rocket_pool"
365987,4163112,"Rocket Pool ⚡️Allnodes","rocket_pool"
260549,4163234,"RP-GL v1.4.2 (D43d4lu5T3Ch)","rocket_pool"
260597,4163285,"RP-XL v1.4.2","rocket_pool"
399566,4163314,"RP-XT v1.4.2","rocket_pool"
260591,4163412,"RP-GL v1.4.2 (Rocket Pool FTW!)","rocket_pool"
275825,4163494,"RP-GN v1.4.2","rocket_pool"
269445,4163511,"RP-XT v1.4.2","rocket_pool"
327849,4163525,"RP-GN v1.4.2","rocket_pool"
263483,4163620,"RP-GT v1.4.2","rocket_pool"
267688,4163780,"RP-GL v1.4.2","rocket_pool"
268478,4163786,"RP-L v1.2.4 (Lighthouse baby!)","rocket_pool"
292420,4163922,"RP-GT v1.4.2","rocket_pool"
331692,4163944,"Rocket Pool ⚡️Allnodes","rocket_pool"
256318,4164109,"RP-GL v1.4.1 (superphiz)","rocket_pool"
364606,4164128,"RP-GL v1.4.2 (DYKTMM)","rocket_pool"
366732,4164154,"RP-GP v1.4.2 (MaxMiles)","rocket_pool"
312972,4164368,"RP-GN v1.4.2","rocket_pool"
334608,4164385,"RP-T v1.2.4","rocket_pool"
332238,4164419,"RP-GL v1.4.2","rocket_pool"
305728,4164550,"RP-GL v1.4.2","rocket_pool"
273215,4164563,"RP-NN v1.4.2 (meek was here)","rocket_pool"
285287,4164705,"RP-NN v1.4.2 (meek was here)","rocket_pool"
279935,4164737,"Rocket Pool ⚡️Allnodes","rocket_pool"
288996,4164916,"RP-GN v1.4.2","rocket_pool"
323027,4164981,"RP-GN v1.4.2","rocket_pool"
290004,4165091,"RP-GP v1.4.2 (sushi)","rocket_pool"
306702,4165203,"RP-GL v1.4.2","rocket_pool"
299111,4165320,"RP-GL v1.4.2","rocket_pool"
261354,4165355,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
262128,4165392,"Rocket Pool ⚡️Allnodes","rocket_pool"
286668,4165407,"Rocket Pool ⚡️Allnodes","rocket_pool"
264851,4165421,"Rocket Pool ⚡️Allnodes","rocket_pool"
393015,4165428,"RP-BT v1.4.2","rocket_pool"
277385,4165481,"Powering the Metaverse with Teku","rocket_pool"
299995,4165510,"RP-GT v1.4.2","rocket_pool"
374762,4165530,"RP-GL v1.4.2 (bigintbaby)","rocket_pool"
313756,4165536,"RP-NN v1.4.2 (meek was here)","rocket_pool"
395415,4165594,"RP-GL v1.4.2 (nomnom)","rocket_pool"
313359,4165595,"RP-GN v1.4.2","rocket_pool"
312113,4165624,"RP-GN v1.4.2","rocket_pool"
268409,4165653,"RP-GP v1.4.2","rocket_pool"
370058,4165662,"RP-GL v1.4.2 (DYKTMM)","rocket_pool"
312014,4165676,"RP-GL v1.4.2","rocket_pool"
275513,4165697,"RP-T v1.0.0 (ETH)","rocket_pool"
385782,4158401,"RP-BT v1.4.2","rocket_pool"
324642,4158420,"RP-NL v1.4.1 (RocketPoolRocket)","rocket_pool"
267041,4158462,"Rocket Pool ⚡️Allnodes","rocket_pool"
277172,4165857,"Rocket Pool ⚡️Allnodes","rocket_pool"
261262,4158550,"Rocket Pool ⚡️Allnodes","rocket_pool"
392989,4165954,"RP-XL v1.4.2","rocket_pool"
262958,4165967,"RP-BN v1.4.2","rocket_pool"
331677,4158592,"Rocket Pool ⚡️Allnodes","rocket_pool"
265495,4166046,"RP-GN v1.4.2","rocket_pool"
332084,4158593,"RP-XL v1.4.2 (wocket pool yay)","rocket_pool"
346906,4166379,"Avado Teku","rocket_pool"
330315,4166280,"RP-GN v1.4.2","rocket_pool"
394807,4166342,"Rocket Pool ⚡️Allnodes","rocket_pool"
261345,4166102,"Rocket Pool ⚡️Allnodes","rocket_pool"
326648,4166179,"RP-XL v1.4.2 (wocket pool yay)","rocket_pool"
257583,4166588,"RP-PL v1.4.2 (blyat)","rocket_pool"
291557,4166451,"RP-GT v1.4.2 (all in baby)","rocket_pool"
402701,4167022,"RP-L v1.3.1 (SenseiNode.com)","rocket_pool"
260589,4167111,"RP-GL v1.4.2 (the workshop)","rocket_pool"
291035,4167257,"RP-GL v1.4.2","rocket_pool"
393192,4167297,"RP-GL v1.4.2","rocket_pool"
262706,4167327,"Rocket Pool ⚡️Allnodes","rocket_pool"
296824,4167330,"RP-L v1.3.1 (Ultraviolet)","rocket_pool"
314845,4167340,"RP-GN v1.4.2","rocket_pool"
324775,4168023,"Rocket Pool ⚡️Allnodes","rocket_pool"
282236,4166802,"RP-GL v1.4.2 (J.Lohr PE)","rocket_pool"
405413,4166823,"RP-GL v1.4.2 (RP-BLinc117.eth)","rocket_pool"
266442,4166830,"RP-GT v1.4.2 (Hi Archer)","rocket_pool"
260686,4166880,"RP-BT v1.4.2 (Rocketpool)","rocket_pool"
393752,4167598,"RP-XT v1.4.2","rocket_pool"
268328,4167611,"RP-GN v1.4.2 (BakedEnt da king)","rocket_pool"
396125,4167619,"RP-L v1.4.2 (BOOOOTTTSSS)","rocket_pool"
314346,4167963,"RP-GN v1.4.2","rocket_pool"
364055,4167974,"RP-GL v1.4.2 (freeyourmind)","rocket_pool"
263475,4168324,"RP-XT v1.4.2","rocket_pool"
278094,4166651,"RP-GT v1.4.2","rocket_pool"
313323,4166664,"RP-GN v1.4.2","rocket_pool"
276071,4166701,"Rocket Pool ⚡️Allnodes","rocket_pool"
267533,4166707,"RP-GP v1.4.2","rocket_pool"
269155,4167791,"RP-GT v1.4.2 (|||)","rocket_pool"
260720,4167813,"RP-GL v1.4.2","rocket_pool"
260946,4168056,"Rocket Pool ⚡️Allnodes","rocket_pool"
386467,4168740,"RP-GL v1.4.1 (SpectrumHeight)","rocket_pool"
268555,4168530,"RP-GL v1.4.2","rocket_pool"
256322,4168558,"RP-T v1.0.0 (ETH)","rocket_pool"
260561,4168646,"Rocket Pool ⚡️Allnodes","rocket_pool"
257555,4168856,"RP-GT v1.4.2","rocket_pool"
326599,4168895,"RP-GL v1.4.2","rocket_pool"
395803,4169054,"RP-XT v1.4.2","rocket_pool"
289019,4168767,"RP-BL v1.4.2 (no rulers)","rocket_pool"
399564,4168776,"RP-XT v1.4.2","rocket_pool"
315348,4169353,"RP-GT v1.4.2","rocket_pool"
257531,4169404,"RP-GL v1.4.2 (worthydk)","rocket_pool"
314864,4169071,"RP-GN v1.4.2","rocket_pool"
262920,4169087,"Rocket Pool ⚡️Allnodes","rocket_pool"
326369,4169088,"RP-GN v1.4.2","rocket_pool"
295402,4169254,"RP-GN v1.4.2","rocket_pool"
263798,4169468,"RP-GN v1.4.2 (BakedEnt da king)","rocket_pool"
262832,4169485,"RP-GP v1.4.2","rocket_pool"
278895,4169532,"Rocket Pool ⚡️Allnodes","rocket_pool"
328597,4169539,"RP-GN v1.4.2","rocket_pool"
274525,4169548,"RP-GL v1.4.2","rocket_pool"
297047,4169570,"RP-GL v1.4.2","rocket_pool"
261299,4169901,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
294425,4169817,"RP-GL v1.4.2 (RP4LIFE)","rocket_pool"
267965,4169859,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
291055,4169979,"RP-BN v1.4.2 (Hitsuzen.eth)","rocket_pool"
260945,4170065,"RP-BN v1.4.2","rocket_pool"
313352,4170069,"(o0o Dinochrome Brigade o0o)","rocket_pool"
323026,4170147,"RP-GN v1.4.2","rocket_pool"
395415,4170110,"RP-GL v1.4.2 (nomnom)","rocket_pool"
388572,4170131,"RP-GN v1.4.2","rocket_pool"
331548,4170253,"RP-GN v1.4.2","rocket_pool"
354468,4170270,"RP-L v1.2.4 (Lighthouse baby!)","rocket_pool"
256443,4170425,"RP-BN v1.4.2","rocket_pool"
260758,4170460,"RP-BT v1.4.2","rocket_pool"
374759,4170501,"RP-GL v1.4.2 (bigintbaby)","rocket_pool"
354469,4170552,"RP-L v1.2.4 (Lighthouse baby!)","rocket_pool"
323021,4170294,"RP-GN v1.4.2","rocket_pool"
265499,4170299,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
313109,4170387,"RP-GN v1.4.2","rocket_pool"
312399,4170560,"RP-GL v1.4.2","rocket_pool"
300435,4170625,"RP-GN v1.4.2","rocket_pool"
325621,4170899,"RP-NL v1.4.1 (RocketPoolRocket)","rocket_pool"
261385,4170740,"RP-GL v1.4.2","rocket_pool"
323345,4170761,"RP-GL v1.4.2","rocket_pool"
325171,4171013,"RP-GL v1.4.2 (rpdarcius)","rocket_pool"
257546,4171043,"RP-GN v1.4.2 (CAT 5 BREAD)","rocket_pool"
261285,4171053,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
329556,4171063,"RP-GN v1.4.2","rocket_pool"
314055,4171572,"RP-NL v1.4.1 (RocketPoolRocket)","rocket_pool"
329449,4171117,"RP-GN v1.4.2","rocket_pool"
291794,4171167,"Rocket Pool ⚡️Allnodes","rocket_pool"
404905,4171171,"RP-GL v1.4.2 (ps)","rocket_pool"
350977,4171727,"RP-GP v1.4.2 (broccolifanaat)","rocket_pool"
305421,4171786,"RP-GL v1.4.2","rocket_pool"
393761,4171846,"Rocket Pool ⚡️Allnodes","rocket_pool"
285266,4171852,"RP-GL v1.4.2 (FootDogHotLong)","rocket_pool"
314560,4171896,"RP-GL v1.4.2","rocket_pool"
276139,4171968,"RP-GT v1.4.2","rocket_pool"
263376,4172036,"RP-GL v1.4.2","rocket_pool"
264209,4172041,"RP-GT v1.4.2 (~ETH IS TRUTH~)","rocket_pool"
313903,4172075,"RP-GN v1.4.2","rocket_pool"
261365,4172078,"RP-L v1.2.4","rocket_pool"
274742,4172119,"RP-GL v1.4.1","rocket_pool"
384940,4172211,"RP-GL v1.4.2","rocket_pool"
275934,4172249,"RP-NN v1.4.2 (meek was here)","rocket_pool"
266966,4172254,"RP-GL v1.4.2","rocket_pool"
279909,4172267,"RP-GT v1.4.2","rocket_pool"
274596,4172371,"RP-GP v1.4.2 (ChessmannRules!)","rocket_pool"
264206,4172373,"RP-GN v1.4.2","rocket_pool"
405230,4172401,"RP-GN v1.4.2","rocket_pool"
314063,4172433,"RP-GL v1.4.2","rocket_pool"
374759,4172543,"RP-GL v1.4.2 (bigintbaby)","rocket_pool"
268292,4172650,"RP-GL v1.4.2","rocket_pool"
313304,4172760,"RP-GN v1.4.2","rocket_pool"
395747,4172828,"RP-XT v1.4.2","rocket_pool"
278097,4172829,"RP-GT v1.4.2","rocket_pool"
268573,4172939,"RP-GN v1.4.2","rocket_pool"
271860,4173062,"RP-GL v1.4.2","rocket_pool"
282508,4173140,"RP-GL v1.4.2","rocket_pool"
265558,4173243,"Rocket Pool ⚡️Allnodes","rocket_pool"
267688,4173346,"RP-GL v1.4.2","rocket_pool"
261335,4173360,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
267413,4173446,"Rocket Pool ⚡️Allnodes","rocket_pool"
273208,4173488,"RP-NN v1.4.2 (meek was here)","rocket_pool"
299119,4173491,"RP Prysm","rocket_pool"
312996,4173788,"RP-GN v1.4.2","rocket_pool"
260917,4173841,"RP-GL v1.4.2 (CJ727)","rocket_pool"
313356,4174007,"RP-GN v1.4.2","rocket_pool"
263519,4174119,"RP-GL v1.4.1 (superphiz)","rocket_pool"
271869,4174151,"RP-NN v1.4.2 (meek was here)","rocket_pool"
372914,4174198,"RP-GL v1.4.0","rocket_pool"
399080,4174259,"RP-GL v1.4.2","rocket_pool"
305925,4174310,"RP-GL v1.4.2","rocket_pool"
288991,4174409,"RP-L 1.3.0","rocket_pool"
267968,4174573,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
328594,4174632,"RP-GN v1.4.2","rocket_pool"
269037,4174767,"RP-BN v1.4.2","rocket_pool"
329574,4174790,"RP-GL v1.4.2","rocket_pool"
299894,4174841,"RP-GL v1.4.2","rocket_pool"
279933,4174901,"Rocket Pool ⚡️Allnodes","rocket_pool"
263473,4174990,"RP-XT v1.4.2","rocket_pool"
271674,4175100,"RP-NN v1.4.2 (meek was here)","rocket_pool"
352229,4175171,"Avado Teku","rocket_pool"
268914,4175312,"RP-BN v1.4.2","rocket_pool"
260750,4175327,"RP-GL v1.4.2","rocket_pool"
271669,4175349,"RP-NN v1.4.2 (meek was here)","rocket_pool"
275151,4175351,"RP-GN v1.4.2","rocket_pool"
278094,4175373,"RP-GT v1.4.2","rocket_pool"
268867,4175385,"RP-GN v1.4.2","rocket_pool"
314562,4175398,"RP-GL v1.4.2","rocket_pool"
367746,4175440,"RP-GP v1.4.2 (CloudStruct)","rocket_pool"
263373,4175494,"RP-GN v1.4.2 (PlaidyNimbusBlok)","rocket_pool"
393683,4175565,"Rocket Pool ⚡️Allnodes","rocket_pool"
287081,4175579,"RP-GN v1.4.2","rocket_pool"
395554,4175584,"RP-GL v1.4.2","rocket_pool"
331937,4175683,"RP-L v1.3.1 (Ultraviolet)","rocket_pool"
395751,4175707,"RP-XT v1.4.2","rocket_pool"
312711,4175708,"RP-L v1.3.1 (Ultraviolet)","rocket_pool"
324999,4175718,"RP-GN v1.4.2","rocket_pool"
314549,4175730,"RP-GL v1.4.2","rocket_pool"
267520,4175742,"RP-GT v1.4.2 (all in baby)","rocket_pool"
308855,4175805,"RP-GL v1.4.2","rocket_pool"
399558,4175810,"RP-XT v1.4.2","rocket_pool"
299894,4175822,"RP-GL v1.4.2","rocket_pool"
289543,4175869,"Rocket Pool ⚡️Allnodes","rocket_pool"
275801,4175956,"RP-GN v1.4.2","rocket_pool"
334407,4175997,"RP-XT v1.4.2","rocket_pool"
332081,4176083,"Rocket Pool ⚡️Allnodes","rocket_pool"
335061,4176121,"Avado Teku","rocket_pool"
399580,4176245,"RP-XT v1.4.2","rocket_pool"
327939,4176279,"RP-GL v1.4.2","rocket_pool"
374758,4176322,"RP-GL v1.4.2 (bigintbaby)","rocket_pool"
324519,4176375,"RP-GL v1.4.2 (I'm a noob)","rocket_pool"
260765,4176437,"Rocket Pool ⚡️Allnodes","rocket_pool"
329071,4176646,"RP-GN v1.4.2","rocket_pool"
299446,4169617,"RP-GL v1.4.2","rocket_pool"
322796,4169697,"Rocket Pool ⚡️Allnodes","rocket_pool"
399504,4176700,"RP-XT v1.4.2","rocket_pool"
261333,4176648,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
333908,4176891,"RP-XT v1.4.2","rocket_pool"
282694,4177129,"RP-BN v1.4.2","rocket_pool"
265060,4177192,"RP-GL v1.4.2","rocket_pool"
261312,4177313,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
260610,4177349,"RP-GL v1.4.2","rocket_pool"
337986,4177382,"RP-BN v1.4.2 (FuriousGeorge)","rocket_pool"
275270,4177444,"Rocket Pool ⚡️Allnodes","rocket_pool"
267521,4177508,"RP-GL v1.4.2","rocket_pool"
332835,4177576,"RP-GL v1.4.2","rocket_pool"
307255,4177594,"RP-GN v1.4.2","rocket_pool"
272062,4177783,"RP-GN v1.4.2","rocket_pool"
325603,4178084,"RP-GP v1.4.2","rocket_pool"
321747,4178218,"RP-GT v1.4.2 (DudeDownUnder)","rocket_pool"
308768,4178219,"RP-GL v1.4.2","rocket_pool"
376657,4178294,"Rocket Pool ⚡️Allnodes","rocket_pool"
362095,4178338,"RP-GL v1.4.2 (DYKTMM)","rocket_pool"
260661,4178428,"RP-GL v1.4.1 (uarewutumke)","rocket_pool"
320073,4178461,"Rocket Pool ⚡️Allnodes","rocket_pool"
313168,4178512,"RP-GN v1.4.2","rocket_pool"
314173,4178533,"RP-GN v1.4.2","rocket_pool"
260555,4178601,"Amber x Lumine","rocket_pool"
261326,4178729,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
327941,4178836,"RP-GL v1.4.2","rocket_pool"
373102,4178842,"Rocket Pool ⚡️Allnodes","rocket_pool"
385780,4178970,"RP-BT v1.4.2","rocket_pool"
358548,4179019,"RP-GP v1.4.2","rocket_pool"
266283,4179044,"RP-GN v1.4.2","rocket_pool"
393444,4179199,"Rocket Pool ⚡️Allnodes","rocket_pool"
312113,4179245,"RP-GN v1.4.2","rocket_pool"
394720,4179254,"Rocket Pool ⚡️Allnodes","rocket_pool"
296885,4179349,"RP-NL v1.4.2","rocket_pool"
267536,4179569,"RP-GP v1.4.2","rocket_pool"
274290,4179583,"RP-GN v1.4.2 (btlsndmdls2)","rocket_pool"
262422,4179584,"RP-GL v1.4.2","rocket_pool"
260728,4179711,"RP-GN v1.4.2","rocket_pool"
321441,4179729,"RP-P v1.3.1","rocket_pool"
266963,4179792,"RP-GL v1.4.2 (Guncheck's Block)","rocket_pool"
289227,4179825,"RP-GL v1.4.2 (UsingEtherNotDes)","rocket_pool"
281219,4179830,"Rocket Pool ⚡️Allnodes","rocket_pool"
314869,4179853,"RP-GN v1.4.2","rocket_pool"
276066,4179919,"Rocket Pool ⚡️Allnodes","rocket_pool"
267018,4179921,"Rocket Pool ⚡️Allnodes","rocket_pool"
354415,4179971,"RP-GT v1.4.2","rocket_pool"
395617,4180081,"Rocket Pool ⚡️Allnodes","rocket_pool"
299486,4180095,"RP-GL v1.4.2","rocket_pool"
271870,4180119,"RP-GL v1.4.2 (bigdeek-goesdeep)","rocket_pool"
307258,4180129,"RP-GT v1.4.2","rocket_pool"
293416,4180136,"Rocket Pool ⚡️Allnodes","rocket_pool"
313420,4180163,"RP-GN v1.4.2","rocket_pool"
275215,4180176,"RP-GP v1.4.2","rocket_pool"
355666,4180180,"RP-BL v1.4.2 (MuP BaM !!! <3)","rocket_pool"
364601,4180185,"RP-GL v1.4.2 (DYKTMM)","rocket_pool"
261307,4180222,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
298989,4180292,"RP-L 1.3.0","rocket_pool"
327933,4180349,"RP-GL v1.4.2","rocket_pool"
263911,4180362,"RP-GT v1.4.2","rocket_pool"
262712,4180395,"RP-GL v1.4.2 (ar-rpl)","rocket_pool"
267793,4180658,"RP-NL v1.4.2","rocket_pool"
326374,4180704,"RP-GL v1.4.2","rocket_pool"
292407,4180710,"RP-GL v1.4.0 (skids)","rocket_pool"
265551,4180812,"Rocket Pool ⚡️Allnodes","rocket_pool"
301585,4180888,"RP-GN v1.4.2","rocket_pool"
325585,4181006,"RP-BL v1.4.2 (no rulers)","rocket_pool"
267662,4181072,"RP-XL v1.4.2 (poop)","rocket_pool"
273204,4181074,"RP-GN v1.4.2","rocket_pool"
281738,4181119,"RP-GN v1.4.2 (poop)","rocket_pool"
280228,4181135,"Rocket Pool ⚡️Allnodes","rocket_pool"
332078,4181167,"RP-XL v1.4.2 (wocket pool yay)","rocket_pool"
329453,4181202,"RP-GN v1.4.2","rocket_pool"
281789,4181269,"RP-GL v1.4.2","rocket_pool"
267032,4181325,"RP-GN v1.4.2","rocket_pool"
296751,4181338,"RP-L v1.3.1 (Ultraviolet)","rocket_pool"
310259,4181362,"RP-GL v1.4.2","rocket_pool"
274523,4181427,"RP-GN v1.4.2 (1ac-future)","rocket_pool"
314338,4181526,"RP-GN v1.4.2","rocket_pool"
332120,4181599,"Lighthouse/v2.3.1-564d7da","rocket_pool"
393472,4181625,"RP-GL v1.4.2 (DYKTMM)","rocket_pool"
314570,4181834,"RP-XL v1.4.2","rocket_pool"
262946,4181882,"RP-GL v1.4.2","rocket_pool"
367748,4182114,"Rocket Pool ⚡️Allnodes","rocket_pool"
335322,4182152,"Rocket Pool ⚡️Allnodes","rocket_pool"
268872,4182461,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
261749,4182601,"RP-GT v1.4.2","rocket_pool"
261368,4182604,"RP-XP v1.4.1","rocket_pool"
394720,4182721,"Rocket Pool ⚡️Allnodes","rocket_pool"
390801,4182735,"RP-GT v1.4.2","rocket_pool"
276072,4182832,"Rocket Pool ⚡️Allnodes","rocket_pool"
257588,4182842,"RP-BL v1.4.2 (peace is a lie)","rocket_pool"
269455,4182888,"RP-XL v1.4.2 (b<3p)","rocket_pool"
257553,4182924,"RP-XP v1.4.1 (/r/ethfinance)","rocket_pool"
268321,4182961,"RP-GL v1.4.2","rocket_pool"
292650,4183097,"RP-GL v1.4.2 (UsingEtherNotDes)","rocket_pool"
267004,4183132,"RP-GL v1.4.2 (sw00t)","rocket_pool"
267950,4183153,"RP-GN v1.4.2 (Alea iacta est.)","rocket_pool"
310437,4183159,"Rocket Pool ⚡️Allnodes","rocket_pool"
404676,4183167,"RP-GT v1.4.2 (Hi Hope)","rocket_pool"
392667,4183202,"RP-L v1.4.2 (BOOOOTTTSSS)","rocket_pool"
268562,4183263,"Rocket Pool ⚡️Allnodes","rocket_pool"
292274,4183266,"RP-GL v1.4.2","rocket_pool"
332106,4183360,"RP-IL v1.4.2","rocket_pool"
263911,4183407,"RP-GT v1.4.2","rocket_pool"
268254,4183432,"RP-GT v1.4.2","rocket_pool"
301594,4183528,"RP-GL v1.4.2","rocket_pool"
265763,4183627,"Rocket Pool ⚡️Allnodes","rocket_pool"
262960,4183628,"RP-BN v1.4.2","rocket_pool"
382773,4183668,"Rocket Pool ⚡️Allnodes","rocket_pool"
313763,4183788,"RP-NN v1.4.2 (meek was here)","rocket_pool"
393128,4183833,"RP-GL v1.4.2 (HelloPOS)","rocket_pool"
323015,4183954,"RP-GN v1.4.2","rocket_pool"
